id,lat,lon
6608000deb,-23.47527,-46.610338
00dd54e5fe,-23.475748,-46.565704
8da9ce1653,-23.475753,-46.579656
97f4e748eb,-23.467164,-46.574476
57d74c67d0,-23.472321,-46.609618
ba301660c0,-23.472776,-46.609941
f8abe6ce8d,-23.46726,-46.57065
159c75f17a,-23.467808,-46.649599
0633970068,-23.467096,-46.632072
510f01c9ed,-23.47144,-46.755756
6b11c68168,-23.471962,-46.72491
064e6e6dac,-23.467808,-46.649599
fb7e718015,-23.46715,-46.747669
f4254f97e6,-23.467304,-46.650793
32a1bb20c9,-23.472986,-46.59155
d58c97ac3f,-23.471637,-46.640376
c89722be0c,-23.471708,-46.687679
75557ac5bf,-23.470999,-46.581182
b8a4418a3a,-23.47066,-46.598821
003b328330,-23.470251,-46.634821
120667cb1d,-23.470458999999998,-46.637453
ac8cdf55dd,-23.470323,-46.607963
bef89045fb,-23.470722,-46.594336
eb063c740c,-23.470245,-46.630771
7615b4bf5d,-23.470695,-46.641521
8a66139110,-23.47036,-46.751362
1d3cc6eac4,-23.471328,-46.588781
9f5af2f9b6,-23.463739,-46.577437
0ea8acaa25,-23.463516,-46.586784
6f1493e4c7,-23.463123,-46.650941
1c2e6587d5,-23.463519,-46.604394
ca15f35d68,-23.47178,-46.587376
cb84f54c81,-23.463555,-46.596957
6414463a93,-23.471897,-46.639364
2044cea088,-23.469641,-46.658941
d51aefc573,-23.469945,-46.641025
f9081a2d72,-23.469631,-46.747963
33ea45b869,-23.46923,-46.646943
1f3912cd83,-23.459863,-46.625473
9004e3636f,-23.459167,-46.618765
f30add49a7,-23.469057,-46.635182
f4162485a2,-23.469139,-46.602375
7dda8f711d,-23.468648,-46.6514
524d6632b1,-23.468783,-46.709173
da7d5d1e0c,-23.468890000000002,-46.635643
41bdbae748,-23.468687,-46.665639
656ccc7b2a,-23.456418,-46.619362
05ff752f99,-23.468029,-46.602701
6464c2b4cd,-23.468366,-46.637888
272034126e,-23.456201,-46.597579
066a2ea7c0,-23.468006,-46.588705
a5a2ee3740,-23.453889,-46.625377
9ca2ad602b,-23.469996,-46.593679
b723ec41fb,-23.456013,-46.630091
243584770b,-23.468587,-46.595403
8b5c9dd5a6,-23.46654,-46.585725
7992a49147,-23.466917,-46.650981
c448e2bcb8,-23.45392,-46.629465
3502f44d80,-23.46908,-46.602479
aff578ae4f,-23.46681,-46.664498
456f6722a3,-23.468006,-46.588705
be77740b0c,-23.456134,-46.622225
408979c156,-23.466637,-46.670033
add5b01767,-23.46865,-46.576328
7b1962042f,-23.46636,-46.609066
d8efefc729,-23.454643,-46.62509
5d73432d80,-23.454228,-46.61032
73cc6fdbfa,-23.454651,-46.621649
19109810cb,-23.466274,-46.632138
b91e1c02fb,-23.468457,-46.575599
0dcc260bf0,-23.456433,-46.630834
ffc5a8dd5b,-23.456649,-46.600491
2030166f4a,-23.454375,-46.644878
3ca69d966f,-23.468798,-46.615936
48179a5e15,-23.468664,-46.587744
8fc8382c46,-23.466729,-46.659265
45510912af,-23.466428,-46.597265
b9c979a1ed,-23.454909,-46.616704
fdc790b208,-23.468352,-46.606348
26c08474b0,-23.46876,-46.615477
8a9ea824c3,-23.456336,-46.611601
33b048ebb8,-23.466219,-46.599403
684eb34636,-23.456003,-46.629819
5a28ed9407,-23.468489,-46.603272
5779fd321a,-23.466917,-46.650981
a9c0ae1ab8,-23.468798,-46.615936
e6bdca5f87,-23.45651,-46.656555
fda0590beb,-23.456416,-46.650498
58b9aa0ff5,-23.468991,-46.615631
d5f40208b5,-23.456556,-46.644847
8b0bdbc8cf,-23.456988,-46.742478
e36e4b41a4,-23.465316,-46.601875
4d9227fef6,-23.465276,-46.602136
0252a5649e,-23.453573,-46.591654
4f88179677,-23.465595,-46.658084
b6ccd8b6fb,-23.46223,-46.580443
e6e72b32a5,-23.462501,-46.627286
39eb286695,-23.465276,-46.602136
0a6b58087c,-23.464197,-46.600344
3e7438b4ae,-23.447129,-46.618479
1f3b6154d4,-23.465108999999998,-46.600631
972399cc08,-23.465102,-46.601302
35f3a74e68,-23.461517,-46.606852
3c7aa5754e,-23.461191,-46.604966
065cea0e68,-23.461152,-46.601009
74cc0afa1a,-23.465714,-46.603304
c7ee879825,-23.465839,-46.651381
848cefc537,-23.464107,-46.60113
8c3fc0fd78,-23.464954,-46.615585
b8a60a6966,-23.461157,-46.611658
0e06522378,-23.465897,-46.668444
dd369648dd,-23.461213,-46.594175
8621e9007b,-23.46184,-46.609252
a8683a66a0,-23.44646,-46.597868
26be3c9966,-23.445657,-46.714878
ed82982a73,-23.460278,-46.617546
30045e87f8,-23.460308,-46.596621999999996
dd56adcbd3,-23.460439,-46.612461
f893c31b3e,-23.460334,-46.600203
03641d86af,-23.435161,-46.575781
f4baaf6eb5,-23.460294,-46.648675
0c9065f286,-23.460107,-46.579031
e9433903c0,-23.46011,-46.57719
f1b72e6cfc,-23.45974,-46.673443
1a6ed5d067,-23.459551,-46.741069
0d530cb125,-23.459551,-46.741069
39e7a44e9a,-23.458845,-46.623109
6d500d2968,-23.459863,-46.625473
af991153ed,-23.457982,-46.58636
6230d65d9b,-23.457615,-46.586847
bd231f0625,-23.457519,-46.631654
8d4d990d58,-23.457844,-46.592774
f1a291650a,-23.457192,-46.592407
d6fb6ad46e,-23.455985,-46.73518
56d60c8077,-23.431457,-46.745430999999996
d1419c3c0d,-23.431418999999998,-46.618972
1e91a3cdf7,-23.433338,-46.731036
5c7e4811e0,-23.422491,-46.587609
6c59e95b03,-23.455982,-46.604028
cdcc1a440b,-23.455042,-46.623502
749853a604,-23.45543,-46.611225
ed9447b723,-23.455589,-46.597747
2193b3da91,-23.455042,-46.623502
fa12b4b5f3,-23.455288,-46.626507
7c74f430f7,-23.452523,-46.595379
c1cca54a54,-23.420132,-46.580534
e3d65768b4,-23.455562,-46.669979
bd921a9d24,-23.455902,-46.659424
b0b9680ba5,-23.455714,-46.632292
0a20cfea67,-23.452353,-46.624153
e1cadb4174,-23.452353,-46.624153
b0a3cc8e92,-23.452689,-46.614073
c69f0af1b4,-23.452661,-46.623464
d67a9101f3,-23.45524,-46.602393
d7cc5f1897,-23.451641,-46.573921
ed27704acc,-23.451641,-46.573921
5c65a2d6cc,-23.451135999999998,-46.674524
ee1eb00dbb,-23.451305,-46.674406
f7828ba381,-23.44977,-46.789375
6a326c6c8c,-23.449589,-46.630012
b4ab4370cb,-23.449647,-46.615914
c28311ec81,-23.449664,-46.594915
7b169bcf3b,-23.444606,-46.610996
83acd77157,-23.444374,-46.704909
5144198968,-23.444374,-46.704909
f6d59f099d,-23.449831,-46.617748
06b292e8f8,-23.444974,-46.614515
b7d61c9a83,-23.444813,-46.791778
ce8436f65b,-23.450608,-46.750949
dbb807bf37,-23.450876,-46.789428
56d6113319,-23.443604,-46.729079
a8e96504a9,-23.450655,-46.613929
ec408d1275,-23.450513,-46.616418
e8ac086c3d,-23.442894,-46.709089
a082ca1ec7,-23.442193,-46.72658
bfcf672b7e,-23.442622,-46.727193
35f61b03f4,-23.443654,-46.713871
02786dbb91,-23.44274,-46.728023
77ba342a6a,-23.443249,-46.728831
22363e4c81,-23.440358,-46.715516
8f43a77657,-23.437127,-46.715018
0174dc9898,-23.475725,-46.605748
93ba42c275,-23.475072,-46.591616
427d475982,-23.47527,-46.610338
87c3ad4191,-23.472492,-46.579087
0fd7315544,-23.467481,-46.636143
291c459b23,-23.472983,-46.600436
3218fe130c,-23.467074,-46.605815
31a3917974,-23.472621,-46.600293
22dbba3628,-23.472621,-46.600293
7afd2cb970,-23.472038,-46.58247
e36f283cab,-23.467764,-46.6
9d887e74eb,-23.472698,-46.609517
e8f7f4d442,-23.467343,-46.605953
198f8d5a1e,-23.472621,-46.600293
c0525646ed,-23.471019,-46.65424
5e2c5deef9,-23.470764,-46.578131
cd85f87062,-23.470002,-46.593688
2f20cf1ddb,-23.470321,-46.600151
c1d9f18353,-23.470982,-46.653193
7394832712,-23.470904,-46.617301
8abd3ec372,-23.470434,-46.602265
4ff042aafe,-23.470153,-46.654352
7e3765a64c,-23.470503,-46.59407
599b8d3a50,-23.470952,-46.755613
5a90787d95,-23.470183,-46.6063
d29cab8931,-23.470153,-46.654352
8d0e9a6990,-23.470756,-46.63276
0d54971b33,-23.463592,-46.6764
d26bd1af41,-23.463806,-46.616987
d40e4e8716,-23.463328,-46.685451
18d37cce5d,-23.47185,-46.630367
ce243bf2c9,-23.47165,-46.615851
359c5be7db,-23.463312,-46.642485
d2f88bfd9d,-23.463972,-46.640788
5fda4eece2,-23.471438,-46.600841
9ef3f1c08d,-23.463757,-46.594461
3a37f857ad,-23.471289,-46.629196
becb8c3632,-23.463757,-46.594461
22cd852868,-23.463378,-46.606298
2becd18d04,-23.463209,-46.592397
397f55abd3,-23.459216,-46.601199
a1f2ab4467,-23.469599,-46.65017
40b4478e4d,-23.459863,-46.625473
f54d93f1f9,-23.459836,-46.584563
2bdb5e9a70,-23.459461,-46.57542
1caae73c64,-23.459549,-46.605456
3fd1fcf1d5,-23.459593,-46.609825
7c74719b88,-23.469557000000002,-46.746583
10ec7022fa,-23.459532,-46.617713
aad22b12a2,-23.459668,-46.61737
99c62a2c1e,-23.459863,-46.625473
9266d5b37e,-23.459622,-46.597978
9f481de253,-23.469641,-46.658941
240202b894,-23.469581,-46.633028
af7c8f4686,-23.468945,-46.630556
56f6899d65,-23.469066,-46.611221
54d03f6a13,-23.468932,-46.677523
e973149696,-23.45351,-46.620572
983eb3defb,-23.458751,-46.749417
d61edd4266,-23.466977,-46.593995
813515962c,-23.456003,-46.629819
ff2fbeff6d,-23.456003,-46.629819
4e4a319272,-23.466229,-46.663917
043d32fd4b,-23.468656,-46.601624
3c6a699d5a,-23.466563999999998,-46.632119
42b35d859a,-23.456358,-46.596062
87715f95de,-23.468398,-46.576014
53c5c0ac79,-23.469227,-46.586688
cc39db31ed,-23.453004,-46.734055
b671b4b7b9,-23.468366,-46.637888
c0db43a72c,-23.453687,-46.736251
0e72d243bf,-23.468006,-46.588705
7bdc2ba96b,-23.468006,-46.588705
fd2aba833b,-23.45635,-46.597763
3d6bcf9548,-23.466563999999998,-46.632119
f1a12b1975,-23.45411,-46.618857
2355678e3e,-23.466149,-46.636032
1b07221eb7,-23.456911,-46.616676
17350ea8cd,-23.468398,-46.576014
2a19447be4,-23.456027,-46.630055
ca8bd162c6,-23.466095,-46.658379
a958d0f300,-23.456418,-46.6254
5cfec752cb,-23.454375,-46.644878
b278416658,-23.466979,-46.630877
7fce663205,-23.456451,-46.641741
6f3fffb71d,-23.466285,-46.615914
fa50d74a41,-23.456003,-46.629819
8efac6f09a,-23.466428,-46.597265
2b2ffb0686,-23.45606,-46.62632
a32575294a,-23.466137,-46.592376
dd9f946dc9,-23.464332,-46.589456
141cba2fc0,-23.464418,-46.593937
7cd8bd6cd2,-23.464581,-46.594136
68b29337ad,-23.464517999999998,-46.59747
5045902ac3,-23.465861,-46.597185
86d99cc04d,-23.465861,-46.597185
75523e7a01,-23.46265,-46.621082
22af17520d,-23.462885,-46.600594
ee11028c95,-23.46213,-46.595618
e478b45f7c,-23.465849,-46.597221
bc273259ca,-23.46213,-46.595618
09c4f72d39,-23.465702,-46.585427
2c75a5fe3f,-23.461198,-46.585598
211a24165b,-23.461469,-46.615366
a2e7b3b0d9,-23.461509,-46.621036
795e58d005,-23.4613,-46.621287
e02e57977e,-23.460439,-46.612461
7243ff9ab6,-23.435965,-46.7273
72ca202879,-23.460987,-46.618903
557d366278,-23.458285,-46.595526
7c6d040929,-23.459863,-46.625473
a9208afefb,-23.457282,-46.620853
da07044b67,-23.457189,-46.746397
425e17a3b3,-23.459863,-46.625473
5e81ae4c5f,-23.458821,-46.628648
2925090955,-23.457088,-46.742707
1b02d226dd,-23.457957,-46.661517
667e55a19f,-23.459863,-46.625473
27fa15ef1b,-23.457282,-46.620853
d08303d096,-23.455778,-46.742562
5894bb2d04,-23.431978,-46.718018
c1b4280f15,-23.458242,-46.586893
7b7e78d821,-23.432056,-46.793598
0a1496e2aa,-23.431738,-46.576946
b26c9b199d,-23.455754,-46.643349
2e89689b9e,-23.455042,-46.623502
d6ba78acea,-23.455151,-46.606727
6024156e8a,-23.452697,-46.59056
62f8a23955,-23.455321,-46.646626
47b924d80c,-23.420073,-46.58062
5a838599a3,-23.455557,-46.657148
7393b304e4,-23.452544,-46.608782
f6f187410a,-23.455635,-46.64271
508e8ce21f,-23.455126,-46.585454
b36cd3e093,-23.455818999999998,-46.629923
ebdafa707c,-23.455497,-46.62135
137b363c63,-23.455783,-46.629696
827706c811,-23.452223,-46.623531
e641001992,-23.452173,-46.614732
ba80692069,-23.451358,-46.791111
110f096f4b,-23.451465,-46.597737
6a70926b62,-23.451113,-46.598267
a6047d70f8,-23.451693,-46.628148
943901d652,-23.451772,-46.643362
73c7ec5ae0,-23.451661,-46.618467
8e46228917,-23.406247,-46.737059
1efceef349,-23.449976,-46.734127
74228d6eb2,-23.44977,-46.789375
146206736b,-23.449647,-46.615914
a94a28a97c,-23.449703,-46.61341
ded6d9a31a,-23.449703,-46.61341
2ea814cd23,-23.449768,-46.582355
741fbd8722,-23.450172,-46.620993
39ba486eb8,-23.450125,-46.618907
97b3ade9a2,-23.450141,-46.718237
2c53db7539,-23.450513,-46.616418
e5e013f4c4,-23.441978,-46.795991
5fd9bda61d,-23.442396,-46.749313
85b63e3a76,-23.443046,-46.614225
31a78a9a18,-23.44345,-46.614045
4ae035b288,-23.440118,-46.729451
bbf9062cdc,-23.443046,-46.614225
337f343325,-23.439877,-46.735767
ad8c69dc96,-23.429428,-46.715217
7ba1870f8d,-23.440403,-46.672021
06a3428097,-23.429791,-46.725313
0955614d6b,-23.440779,-46.723524
d704435cc0,-23.438107,-46.593882
d66de8889f,-23.417117,-46.579993
fa2763e173,-23.477694,-46.74816
ac0de603df,-23.475164,-46.633145999999996
73e1b65981,-23.475741,-46.612531
35c8871967,-23.475741,-46.612531
eb9f3e35df,-23.475726,-46.627035
d8af4d8928,-23.472113,-46.652475
8a0b35a5af,-23.473918,-46.587971
70f39e39b1,-23.475785,-46.725941
66663188a4,-23.475628,-46.60147
ff28717455,-23.467838,-46.602182
3b51f08396,-23.467838,-46.602182
36387803ee,-23.467096,-46.632072
582449e23e,-23.472321,-46.581954
f0af63819f,-23.471105,-46.696505
5273ae8dca,-23.467074,-46.605815
f92e36ca1f,-23.472837,-46.587581
bf4b238980,-23.472364,-46.601212
57afcb58fd,-23.467365,-46.635068
934a731458,-23.47235,-46.607236
792026835d,-23.471882,-46.674085
3944fee332,-23.471078,-46.641873
5725357fbe,-23.471637,-46.640376
c31065e22f,-23.470764,-46.578131
4a28787b7d,-23.470456,-46.583036
e0a1975d29,-23.470138,-46.594603
24f92e1980,-23.470904,-46.617301
c808f01d81,-23.470434,-46.602265
f2ec4e46dc,-23.470182,-46.632152
abde5f1b5e,-23.47035,-46.699747
e687b51ff1,-23.463693,-46.577314
0bf4f8db77,-23.470795,-46.723216
68faebc0e5,-23.470333,-46.689977999999996
bcfddce486,-23.470862,-46.662011
b70c612fce,-23.470249,-46.681399
67a62ab35a,-23.470036,-46.662114
04c0ca42bb,-23.47138,-46.581835
8f709de4f8,-23.463039,-46.595925
f447d7998d,-23.471855,-46.603781
095c95353c,-23.4637,-46.585974
0ccb5c294c,-23.471876,-46.614171999999996
79d7ccf46c,-23.471873,-46.596042
2a18bb7f1d,-23.471063,-46.600864
a4f978e33d,-23.471251,-46.590526
54bb3bb100,-23.459785,-46.607471
4e90d2a01f,-23.459061,-46.601107
389668e9b9,-23.459061,-46.601107
9eb72f54c7,-23.459012,-46.590464
7e2838a440,-23.459725,-46.60603
7786063c1c,-23.469227,-46.667066
26f02fffbb,-23.459161,-46.586598
801796cb2f,-23.459785,-46.607471
be6f03a239,-23.459863,-46.625473
92e12663ff,-23.469641,-46.658941
124c840708,-23.469102,-46.575877
0444c9f501,-23.469512,-46.594163
7d795de5a0,-23.469819,-46.633422
7e42c7af89,-23.468157,-46.650582
f60e876f41,-23.469879,-46.611784
2c084d01e4,-23.468685,-46.664399
b8ea05fb52,-23.468945,-46.630556
10d04d8ef4,-23.468366,-46.637888
7e889263dd,-23.468426,-46.691868
7c79451769,-23.445282,-46.612342
5af1c60b50,-23.460271,-46.594675
7900163db8,-23.460193,-46.601018
8f4848e800,-23.435752,-46.712801
6bde96d9f6,-23.460016,-46.628647
6eb0420b75,-23.460059,-46.58511
2c9c253d1d,-23.460771,-46.578713
3a5338bfe2,-23.460511,-46.721613
778b3157d5,-23.460511,-46.721613
b44713ed9a,-23.459863,-46.625473
d16ae3609e,-23.459440999999998,-46.631592
220fa6d605,-23.457942,-46.62217
36fdb396ad,-23.457957,-46.661517
ddaacf839e,-23.459863,-46.625473
3384d34976,-23.455268,-46.695144
454c522388,-23.459863,-46.625473
b75195d507,-23.457426,-46.628528
29caf0d22c,-23.457017,-46.619417
1cd23d0341,-23.423748,-46.589992
a230212a3f,-23.457197999999998,-46.603903
880fe739b1,-23.455042,-46.73311
60e817eeb5,-23.431457,-46.745430999999996
489fc014d9,-23.433745,-46.789362
4230663a73,-23.457224,-46.748841
5cc6a5cfa5,-23.45457,-46.742825
3e7b86589e,-23.455033,-46.646588
43ea06b1e7,-23.455818999999998,-46.629923
074185af56,-23.45547,-46.629645
c543a8573c,-23.455562,-46.669979
e0c61c611f,-23.455774,-46.631593
7280c42fc0,-23.455714,-46.632279
2ad04a6d24,-23.452505,-46.604136
17d57b1748,-23.45531,-46.602987
129d1b61a8,-23.452366,-46.599363
8029f7dcbf,-23.452107,-46.597564
6156d72d9a,-23.452216,-46.630146
b92a373d5a,-23.455537,-46.620562
5ccd388bbf,-23.420073,-46.58062
6d88454837,-23.420073,-46.58062
e90e710296,-23.455033,-46.646588
6c98a99aae,-23.420132,-46.580534
27df25c1fe,-23.455132,-46.612557
7871dd7420,-23.44977,-46.789375
e358b61cb8,-23.449628,-46.595617
c21ada741b,-23.449097,-46.586481
64c996fa1c,-23.449607,-46.596669
c385130593,-23.44869,-46.607379
3a285b5ca7,-23.448522,-46.614878
2b2183cec8,-23.448522,-46.614878
0df769aeda,-23.449069,-46.59213
5858b6de20,-23.448125,-46.726171
6b8d7852f2,-23.44459,-46.713228
e9ca6ae9bb,-23.448919,-46.709361
539cb3dd62,-23.448391,-46.61224
75b3bfe8d0,-23.448198,-46.726132
18c99bd3f5,-23.450223,-46.726196
a747c9dfe8,-23.450848,-46.598451
89e74cb602,-23.450978,-46.62926
37d2ab2d14,-23.450603,-46.619474
c1eed99880,-23.441999,-46.73482
9da742acba,-23.472684,-46.611039
14e2cc8cd9,-23.467489,-46.610034
c03cd2d8b0,-23.467489,-46.610034
11732a8f00,-23.47263,-46.573685
cfa077b7c4,-23.472621,-46.600293
6ef47ac5f3,-23.472072,-46.573179
0747841813,-23.46776,-46.605314
a1ae6b8838,-23.472293,-46.599775
2ca12c7d90,-23.46782,-46.599587
6bf6e40ece,-23.472874,-46.61034
dff4f32209,-23.472525,-46.609205
d2b35dfc04,-23.472364,-46.601212
8885730f2b,-23.471329,-46.664319
8b8ad36809,-23.47196,-46.667858
a09758be4f,-23.47167,-46.641539
ecc638108e,-23.470498,-46.582859
a18f2a4029,-23.470509,-46.599088
218e01349c,-23.470807,-46.596932
6d90b494ae,-23.47035,-46.699747
4d13c6d27f,-23.47036,-46.751362
6ac0450564,-23.470643,-46.751242
ad93f44735,-23.470245,-46.630771
f509504255,-23.470456,-46.612779
d588e77242,-23.470044,-46.630482
8fa9474259,-23.470434,-46.602265
df2eca6289,-23.463159,-46.599606
02291a77b2,-23.470481,-46.696424
816167c1b2,-23.463806,-46.616987
56dfff35a4,-23.463201,-46.620202
a4b2a13671,-23.47115,-46.63412
d5df9c02ce,-23.470932,-46.653177
945edb52fe,-23.470182,-46.632152
68ebcfb9cc,-23.463955,-46.651797
89720017fb,-23.471467,-46.567811
86952710bd,-23.463179,-46.626864
123a4b884b,-23.463039,-46.595926
908d9b1307,-23.471219,-46.609174
c84d8f8f6b,-23.471271,-46.604196
352bb73271,-23.471259,-46.594543
464bb6b09d,-23.471591,-46.608797
365cec6fdb,-23.471939,-46.608358
6be90c061a,-23.471241,-46.629444
23e075bef8,-23.463554,-46.610366
94dba76d80,-23.463602,-46.581457
07a906990f,-23.469208,-46.65086
649f25f03b,-23.469641,-46.658941
2cc6a481e8,-23.46931,-46.72238
75b4ecb835,-23.469641,-46.658941
9d6aac79e0,-23.459368,-46.60065
c81d9163d4,-23.459061,-46.601107
a43f942e73,-23.469368,-46.629989
8a7e456c2f,-23.469641,-46.658941
b18c08d1b2,-23.459569,-46.601361
897aae5cc5,-23.459061,-46.601107
d21e36f5c4,-23.469191,-46.692715
d477d85bc7,-23.469918,-46.667185
225805130c,-23.469966,-46.746886
6af7a0d362,-23.469997,-46.747017
3b1551862a,-23.469403,-46.667885
e7d7b75397,-23.469211,-46.746517
0d2fa9e4ad,-23.469966,-46.746886
a64569a2e7,-23.469958,-46.640549
39df9e0292,-23.468445,-46.66342
c75542462a,-23.469025,-46.602101
a8d3ccf309,-23.468445,-46.66342
5ef7304e76,-23.468067,-46.636014
e8fd693ba0,-23.458772,-46.650892
d27c922de1,-23.469852,-46.608457
cf161bd4b4,-23.468783,-46.709173
a255cdd9c1,-23.468687,-46.665639
93c0721302,-23.468366,-46.637888
a3f87407e3,-23.453889,-46.625377
c6d7f0bb8b,-23.453704,-46.614203
3c7cdfaaac,-23.468366,-46.637888
1a52c42b03,-23.453888,-46.621102
b08fc9c08b,-23.454651,-46.621649
bc63228b1f,-23.456173,-46.630552
9572929d16,-23.458022,-46.744581
71e7933254,-23.468366,-46.637888
6cc8a8a004,-23.454826,-46.617014
3eef06a361,-23.466396,-46.632223
b3330b78f3,-23.468811,-46.663353
dc0841f788,-23.454065,-46.60815
05b0a98b90,-23.456368,-46.627428
e22d868255,-23.454105,-46.616495
15dd6a5858,-23.454577,-46.646755
93d2bb22c1,-23.466977,-46.593995
caaa97889a,-23.466059,-46.596859
89c83e575c,-23.454847,-46.599701
6701fb5d8a,-23.469039,-46.582692
fddf7f287d,-23.466917,-46.650981
13af20d73f,-23.468006,-46.588705
f58bdd2d42,-23.46614,-46.665931
7c85eb6cc3,-23.456035,-46.611166
98aa430136,-23.454565,-46.647089
cbd59ade80,-23.453187,-46.746632
3de07efeb1,-23.468398,-46.576014
120032b85b,-23.453971,-46.629243
c434ddc481,-23.45311,-46.630458
64c0166b98,-23.468398,-46.576014
3940728f91,-23.466218,-46.59107
d8edce2739,-23.45655,-46.62067
73d30d704f,-23.454308,-46.612992
5ea1f8eff6,-23.468384,-46.580609
d1996a17d2,-23.466095,-46.658379
1f1a05b368,-23.456003,-46.629819
42b56c2905,-23.456003,-46.629819
b71e33aab9,-23.456168,-46.629671
842c21a8dd,-23.454687,-46.626002
8ce5949704,-23.456416,-46.650498
31d1accf73,-23.456416,-46.650498
b22d0f982b,-23.468656,-46.601624
65905a4575,-23.466807,-46.591564
975f746f67,-23.456003,-46.629819
7f89bb9e04,-23.466322,-46.597534
25b9a9e6d5,-23.456416,-46.650498
0dbf29d003,-23.468798,-46.615936
fc729c7f60,-23.456416,-46.650498
6e838591ef,-23.456416,-46.650498
9fe87d21d2,-23.456416,-46.650498
e624fac900,-23.456975,-46.649864
9e6c730745,-23.465665,-46.637532
dbff627bcc,-23.453543,-46.603143
78e46e04d5,-23.46452,-46.604312
b1bdbc716d,-23.453497,-46.596206
fe6ac88760,-23.465861,-46.597185
76d1aac4d0,-23.447436,-46.598305
8733c29f90,-23.462025,-46.625198
5c4af55ff5,-23.462229,-46.594795
d27c4f96a8,-23.464451,-46.610165
e143dd1b6e,-23.462843,-46.60077
cb6bd0c08b,-23.462169,-46.622063
6871722612,-23.462483,-46.604601
610eb8c76b,-23.46213,-46.595618
bb86d7f8de,-23.462168,-46.626571
3ddc05a39e,-23.494374,-46.749137
3cf85f7be9,-23.496726,-46.684238
c09322a4d1,-23.494533,-46.747226
cf56af43dd,-23.496473,-46.573181
c15dd1aeb9,-23.495785,-46.629216
ea7effade6,-23.496253,-46.583459
f0cc46f1eb,-23.494662,-46.683335
977ddd68d7,-23.494297,-46.644039
0e6ea6d3ad,-23.496113,-46.623627
d1e20f5842,-23.496653,-46.623834
f4d827b10d,-23.496161999999998,-46.677404
384459533a,-23.496696,-46.632228
95125be5f7,-23.495993,-46.746209
5b776143a6,-23.496209,-46.663114
5afebae28a,-23.495625,-46.650196
1ea67d7220,-23.495114,-46.638493
aa25d62a30,-23.495167,-46.629445
914ed8644f,-23.496263,-46.570443
fcf35c4f3a,-23.495626,-46.744041
f8df1763e8,-23.495067,-46.625497
bd53220a8e,-23.495581,-46.627778
fd1e6cc813,-23.495809,-46.724663
1173b35d48,-23.496132,-46.636091
c171caedbf,-23.496998,-46.636553
9169f34723,-23.49507,-46.612399
593ff16656,-23.495042,-46.572276
4c4a595ab5,-23.493491,-46.739511
477c61e11d,-23.495436,-46.478334
a75d29424d,-23.493474,-46.638434
3377b5690d,-23.493803,-46.64258
97409212f5,-23.494979,-46.570771
5d72762342,-23.493618,-46.613097
371e7a0f04,-23.493648,-46.649812
63330e38ae,-23.493904,-46.721839
1f5fa1dcdc,-23.493653,-46.722256
5f3a26a90b,-23.494374,-46.618884
784330cd12,-23.494303,-46.498915
58e359ca5b,-23.493528,-46.688746
fb0a2517dd,-23.493498,-46.670451
eeb07b15ed,-23.493298,-46.692711
8dc3ffd42e,-23.493218,-46.686087
839fe166e0,-23.494424,-46.50471
b76244b020,-23.493471,-46.719299
9c988efa51,-23.494717,-46.583397
b00f45d2cd,-23.494422,-46.62442
142ca0e8b7,-23.494638,-46.631226
53f638ed24,-23.494141,-46.627475
4f694c924a,-23.493276,-46.617289
cb429a0aa5,-23.493267,-46.690078
94ed473120,-23.494305,-46.626056
a257f8b37f,-23.49482,-46.61189
e780752cb6,-23.493812,-46.625834
09ae7888ee,-23.493604,-46.626147
c4c31faba1,-23.493812,-46.625834
e4d449f433,-23.493216,-46.629189
dfc23958d0,-23.493301,-46.628823
0ac1eaff64,-23.494102,-46.596235
c1a3a13340,-23.494596,-46.591784
e017d9d89c,-23.494102,-46.596235
1dfbea92e2,-23.494682,-46.619383
c548a249dc,-23.494979,-46.59701
643515028d,-23.493596,-46.626172
8a7011104d,-23.494194,-46.621438
f10755bade,-23.493349,-46.583113
020ea22d28,-23.494863,-46.617293
4dde441cca,-23.49333,-46.577393
311bbd34eb,-23.494422,-46.62442
3fced926bb,-23.493754,-46.597077
f79f43db16,-23.493474,-46.638434
1eb5c2b6b6,-23.494985,-46.625962
f810d7a62a,-23.492619,-46.5977
71bbb007dc,-23.492523,-46.69404
392f2d825d,-23.493306,-46.467549
406fd7e4ac,-23.492864,-46.63648
fe6e78ae51,-23.492037,-46.740684
b3192fcf82,-23.492299,-46.630392
6a59e7e213,-23.492182,-46.610586
5fbf9c80da,-23.492135,-46.666689
d12d53d2a6,-23.492629,-46.647061
4c0ad45e51,-23.492972,-46.605095
d41320be49,-23.492134,-46.699588
d9a88a8c72,-23.492299,-46.630392
3575d02c57,-23.492097,-46.639499
59ebd8c464,-23.492706,-46.693066
91ec64c607,-23.492755,-46.639132
747f7b99fb,-23.492118,-46.641632
fa545bbae5,-23.490713,-46.72005
c20312ec77,-23.490136,-46.702874
46bb65e335,-23.490018,-46.747797
941ab80cae,-23.490011,-46.70706
71bcbb2621,-23.490648,-46.628934
2aa3026392,-23.490758,-46.647934
a59db95b10,-23.490758,-46.647934
1c76a177b1,-23.49076,-46.628508
cabc194125,-23.490755,-46.635163
505fce3313,-23.490179,-46.648694
18777fa7e8,-23.490987,-46.658468
d3131d7af4,-23.490073,-46.637047
0282b7dff0,-23.490396,-46.637102
